# Euro foreign exchange reference rates
# Source: https://www.ecb.europa.eu/stats/policy_and_exchange_rates/euro_reference_exchange_rates/html/index.en.html
# Available free of charge
# Date == days since the UNIX epoch, i.e., 1970-01-01
"Date","USD","JPY","BGN","CYP","CZK","DKK","EEK","GBP","HUF","LTL","LVL","MTL","PLN","ROL","RON","SEK","SIT","SKK","CHF","ISK","NOK","HRK","RUB","TRL","TRY","AUD","BRL","CAD","CNY","HKD","IDR","ILS","INR","KRW","MXN","MYR","NZD","PHP","SGD","THB","ZAR"
18186,1.1113,120.81,1.9558,NA,25.673,7.4707,NA,0.8684,331.59,NA,NA,NA,4.2855,NA,4.7553,10.8105,NA,NA,1.0991,138.5,10.1925,7.4425,71.1371,NA,6.553,1.6294,4.623,1.4644,7.8657,8.7171,15732.67,3.9346,79.0785,1310.18,21.3437,4.6443,1.7564,57.021,1.5171,33.689,16.5285
18185,1.1025,119.9,1.9558,NA,25.758,7.4712,NA,0.8656,333.02,NA,NA,NA,4.2955,NA,4.7561,10.8358,NA,NA,1.0997,138.3,10.1465,7.4338,70.8212,NA,6.5076,1.6394,4.6024,1.4563,7.827,8.65,15662.11,3.9044,78.768,1310.51,21.2053,4.625,1.7653,56.845,1.5138,33.533,16.5129
18184,1.1007,119.23,1.9558,NA,25.82,7.4699,NA,0.87058,332.38,NA,NA,NA,4.2956,NA,4.7538,10.8225,NA,NA,1.0977,138.3,10.0653,7.4353,70.9456,NA,6.4678,1.6293,4.5467,1.4562,7.7943,8.6351,15591.42,3.8784,78.696,1305.51,21.1647,4.6125,1.7551,56.829,1.5088,33.434,16.359
18183,1.1031,119.4,1.9558,NA,25.823,7.4689,NA,0.87983,331.44,NA,NA,NA,4.2931,NA,4.7546,10.8523,NA,NA,1.0983,138.1,10.0463,7.4315,70.8543,NA,6.5424,1.6325,4.5395,1.4576,7.7988,8.6529,15586.8,3.8703,78.5245,1307.06,21.2983,4.6198,1.7529,56.899,1.5103,33.529,16.3283
18180,1.1043,119.75,1.9558,NA,25.807,7.4688,NA,0.87518,331.71,NA,NA,NA,4.3057,NA,4.7573,10.8448,NA,NA,1.1025,137.7,10.0375,7.428,70.8034,NA,6.4713,1.6246,4.5291,1.4679,7.8417,8.6614,15601.55,3.8673,78.4875,1308.61,21.3965,4.622,1.7419,56.927,1.5177,33.642,16.3978
18179,1.103,118.52,1.9558,NA,25.893,7.4684,NA,0.90155,333.51,NA,NA,NA,4.3183,NA,4.7523,10.8415,NA,NA,1.0948,138.5,10.0535,7.428,71.2901,NA,6.4936,1.6307,4.5186,1.4678,7.8567,8.6522,15609.1,3.8694,78.3555,1315.87,21.5223,4.6205,1.7422,56.97,1.5187,33.537,16.6898
18178,1.0981,117.91,1.9558,NA,25.823,7.4691,NA,0.8985,334.04,NA,NA,NA,4.3236,NA,4.7486,10.9173,NA,NA,1.0927,137.3,10.0528,7.427,71.1918,NA,6.4053,1.6282,4.4783,1.4607,7.8265,8.6143,15560.08,3.8465,78.034,1314.77,21.452,4.6087,1.7381,56.816,1.5153,33.311,16.6248
18177,1.0986,117.43,1.9558,NA,25.805,7.4689,NA,0.89795,334.57,NA,NA,NA,4.3326,NA,4.7486,10.8703,NA,NA,1.0898,136.5,10.045,7.4243,71.6225,NA,6.412,1.6286,4.5073,1.4623,7.8474,8.6178,15550.68,3.8566,78.144,1316.41,21.5316,4.607,1.7373,56.955,1.5168,33.403,16.7732
18176,1.0993,117.44,1.9558,NA,25.781,7.4679,NA,0.89155,333.64,NA,NA,NA,4.3317,NA,4.7475,10.891,NA,NA,1.0924,136.5,10.0388,7.4235,71.3155,NA,6.31,1.6316,4.4709,1.4633,7.8582,8.6237,15579.88,3.8405,78.0435,1315.2,21.5,4.6094,1.7452,57.024,1.5175,33.476,16.6332
18173,1.0979,117.23,1.9558,NA,25.741,7.4666,NA,0.89045,332.76,NA,NA,NA,4.3245,NA,4.748,10.8105,NA,NA,1.0913,135.7,9.9915,7.4215,71.142,NA,6.2505,1.6247,4.4726,1.4612,7.8497,8.6099,15531.39,3.8254,77.8415,1312.32,21.5087,4.5953,1.735,56.811,1.5139,33.437,16.6446
18172,1.0951,117.17,1.9558,NA,25.739,7.4656,NA,0.8879,333.02,NA,NA,NA,4.34,NA,4.747,10.833,NA,NA,1.0957,135.7,10.0165,7.418,71.2751,NA,6.2448,1.6294,4.5094,1.4606,7.8282,8.5882,15520.3,3.8282,77.7155,1317.84,21.6283,4.5857,1.7421,56.738,1.5128,33.461,16.6077
18171,1.0925,117.47,1.9558,NA,25.739,7.4665,NA,0.8897,334.05,NA,NA,NA,4.3698,NA,4.7491,10.8118,NA,NA,1.094,135.5,9.993,7.415,71.2142,NA,6.2595,1.6351,4.5516,1.4467,7.8096,8.5666,15516.78,3.8121,77.8275,1318.2,21.6365,4.5825,1.7512,56.806,1.5137,33.458,16.6627
18170,1.0898,118,1.9558,NA,25.74,7.4655,NA,0.88955,334.79,NA,NA,NA,4.3774,NA,4.7511,10.8043,NA,NA,1.0906,135.3,9.9463,7.4111,71.0815,NA,6.1979,1.6274,4.5384,1.4466,7.7903,8.5449,15505.67,3.7907,77.492,1310.56,21.5587,4.5712,1.7528,56.61,1.5108,33.43,16.67
18169,1.0889,117.59,1.9558,NA,25.816,7.4662,NA,0.88573,334.83,NA,NA,NA,4.3782,NA,4.7496,10.6958,NA,NA,1.0847,135.1,9.8953,7.411,70.7557,NA,6.1491,1.6126,4.5288,1.4426,7.7784,8.5368,15456.94,3.7877,77.1615,1304.83,21.4522,4.5592,1.7375,56.553,1.506,33.315,16.5576
18166,1.0935,118.21,1.9558,NA,25.842,7.4661,NA,0.88778,335.54,NA,NA,NA,4.3865,NA,4.7515,10.701,NA,NA,1.086,134.9,9.9155,7.4083,70.3733,NA,6.1895,1.6187,4.5492,1.4493,7.7947,8.5727,15489.43,3.8096,77.0685,1310.45,21.464,4.5796,1.7388,56.736,1.51,33.51,16.4831
18165,1.0938,117.73,1.9558,NA,25.851,7.4643,NA,0.88505,334.93,NA,NA,NA,4.3871,NA,4.7481,10.6598,NA,NA,1.0864,135.6,9.9235,7.4063,70.219,NA,6.1899,1.6162,4.5113,1.4482,7.7976,8.5739,15496.96,3.8454,77.56,1313.91,21.3975,4.5861,1.7315,57.064,1.5104,33.509,16.3723
18164,1.0982,118,1.9558,NA,25.867,7.4648,NA,0.88668,334.95,NA,NA,NA,4.3915,NA,4.7438,10.6825,NA,NA,1.0841,136,9.931,7.406,70.6879,NA,6.2598,1.6236,4.5987,1.458,7.8239,8.6059,15539.53,3.8482,78.0215,1318.39,21.5068,4.6015,1.7435,57.475,1.5133,33.577,16.5085
18163,1.1003,118.45,1.9558,NA,25.872,7.4661,NA,0.88153,335.17,NA,NA,NA,4.3813,NA,4.7484,10.6763,NA,NA,1.0878,137.2,9.9225,7.404,70.0259,NA,6.2553,1.6189,4.5759,1.4586,7.8199,8.6265,15527.98,3.8555,78.0635,1313.66,21.3897,4.6009,1.7428,57.358,1.5145,33.63,16.3599
18162,1.0985,118.07,1.9558,NA,25.89,7.4664,NA,0.88343,334.62,NA,NA,NA,4.382,NA,4.7498,10.7143,NA,NA,1.0891,137.2,9.9723,7.4068,70.2637,NA,6.2829,1.6224,4.5665,1.4586,7.8279,8.6116,15472.37,3.8617,77.9405,1315.27,21.3353,4.5976,1.7514,57.272,1.514,33.499,16.3465
18159,1.103,119.11,1.9558,NA,25.913,7.4668,NA,0.8823,332.89,NA,NA,NA,4.3575,NA,4.7456,10.7113,NA,NA,1.0942,137,9.9423,7.4008,70.3933,NA,6.2894,1.6243,4.5956,1.4636,7.8207,8.6413,15502.67,3.8837,78.2925,1311.24,21.4558,4.5995,1.7579,57.375,1.5176,33.636,16.3991
18158,1.1067,119.46,1.9558,NA,25.892,7.4672,NA,0.88735,332.77,NA,NA,NA,4.3386,NA,4.7448,10.7223,NA,NA,1.097,137,9.8905,7.401,70.6938,NA,6.3023,1.6291,4.5738,1.4686,7.8518,8.6649,15560.2,3.8889,78.9335,1321.64,21.4426,4.6385,1.7536,57.803,1.5243,33.782,16.2351
18157,1.1053,119.54,1.9558,NA,25.892,7.4673,NA,0.8872,332.89,NA,NA,NA,4.337,NA,4.7366,10.7298,NA,NA,1.0999,136.8,9.8905,7.398,70.9405,NA,6.2663,1.6149,4.5045,1.4645,7.8349,8.6533,15541.22,3.9075,78.707,1316.22,21.3629,4.6246,1.7428,57.643,1.5182,33.75,16.1576
18156,1.1026,119.23,1.9558,NA,25.916,7.4671,NA,0.88813,333.96,NA,NA,NA,4.3416,NA,4.734,10.699,NA,NA,1.0966,136.6,9.8715,7.397,70.7241,NA,6.3065,1.6122,4.5207,1.462,7.8249,8.6266,15536.74,3.9227,79.147,1311.65,21.4919,4.6149,1.7426,57.712,1.5175,33.701,16.278
18155,1.1031,118.96,1.9558,NA,25.882,7.467,NA,0.8851,331.92,NA,NA,NA,4.3241,NA,4.7348,10.6703,NA,NA,1.0932,136.4,9.9043,7.3945,70.6403,NA,6.3041,1.6054,4.5138,1.4619,7.7957,8.6266,15487.52,3.9023,78.9825,1306.13,21.4298,4.6088,1.7324,57.692,1.5158,33.672,16.1498
18152,1.1096,119.83,1.9558,NA,25.843,7.4678,NA,0.89093,331.53,NA,NA,NA,4.3248,NA,4.7352,10.6485,NA,NA,1.094,138.1,9.9213,7.3945,71.2243,NA,6.2892,1.6126,4.4964,1.4663,7.8589,8.6832,15495.56,3.9133,78.7415,1306,21.507,4.6209,1.7354,57.644,1.5226,33.776,16.0983
18151,1.0963,118.14,1.9558,NA,25.824,7.4622,NA,0.8892,330.93,NA,NA,NA,4.3304,NA,4.7348,10.6315,NA,NA,1.0892,138.3,9.8543,7.3928,71.22,NA,6.2075,1.5943,4.4402,1.4468,7.7702,8.5826,15310.38,3.887,77.998,1296.86,21.2945,4.5664,1.7032,56.912,1.5091,33.334,15.9936
18150,1.1003,118.51,1.9558,NA,25.867,7.4607,NA,0.89133,332.4,NA,NA,NA,4.3335,NA,4.7348,10.6563,NA,NA,1.0934,138.7,9.8745,7.3945,71.8661,NA,6.3335,1.6021,4.4721,1.4468,7.8309,8.6261,15470.22,3.899,78.872,1312.34,21.4565,4.5987,1.7147,57.354,1.518,33.653,16.1384
18149,1.104,118.52,1.9558,NA,25.869,7.4608,NA,0.893,331.61,NA,NA,NA,4.3339,NA,4.7334,10.7445,NA,NA,1.0943,138.7,9.9125,7.3938,72.2447,NA,6.3736,1.6103,4.5234,1.4536,7.8445,8.6559,15505.68,3.9085,79.3815,1315.87,21.5665,4.6053,1.7194,57.425,1.5227,33.799,16.1993
18148,1.1033,118.01,1.9558,NA,25.855,7.4598,NA,0.89275,329.93,NA,NA,NA,4.3335,NA,4.7297,10.6598,NA,NA,1.0923,139.1,9.8663,7.3975,72.1849,NA,6.3176,1.6066,4.4764,1.4515,7.861,8.6503,15498.1,3.8906,79.0815,1315.99,21.5254,4.6015,1.7129,57.195,1.5223,33.8,16.1931
18145,1.1027,118.01,1.9558,NA,25.836,7.4614,NA,0.89635,330.11,NA,NA,NA,4.3394,NA,4.7325,10.635,NA,NA,1.0928,139.3,9.923,7.4038,72.5679,NA,6.2875,1.6135,4.5145,1.4583,7.8442,8.6446,15532.63,3.878,79.0805,1314.72,21.655,4.6098,1.7208,57.208,1.5229,33.819,16.2808
18144,1.1058,117.97,1.9558,NA,25.853,7.4588,NA,0.8958,329.47,NA,NA,NA,4.3399,NA,4.73,10.6825,NA,NA,1.0863,139.3,9.9332,7.4033,72.9651,NA,6.2835,1.621,4.5036,1.4602,7.8996,8.6686,15605.38,3.8837,79.4125,1323.9,21.7072,4.6327,1.7305,57.412,1.5295,33.777,16.3765
18143,1.1018,117.03,1.9558,NA,25.834,7.4584,NA,0.90255,328.94,NA,NA,NA,4.3395,NA,4.729,10.753,NA,NA,1.0848,139.3,9.9838,7.4045,73.1531,NA,6.2482,1.6225,4.5603,1.4679,7.8808,8.6389,15593.22,3.8838,79.389,1327.96,21.843,4.6273,1.7343,57.205,1.527,33.732,16.3729
18142,1.0937,116.05,1.9558,NA,25.885,7.4566,NA,0.90885,330.68,NA,NA,NA,4.3663,NA,4.7292,10.8128,NA,NA,1.0829,139.9,10.019,7.4055,73.2576,NA,6.2937,1.6247,4.5684,1.4627,7.8513,8.5788,15558,3.8793,79.197,1328.8,21.9477,4.6162,1.7385,57.19,1.5237,33.548,16.5525
18141,1.0968,116.66,1.9558,NA,25.919,7.4563,NA,0.9082,331.34,NA,NA,NA,4.3691,NA,4.7239,10.747,NA,NA,1.0875,138.5,9.9788,7.4006,73.2222,NA,6.3762,1.6338,4.5498,1.4632,7.8657,8.6021,15567.98,3.8793,78.892,1329.49,22.0545,4.6269,1.7396,57.2,1.5253,33.6,16.6827
18138,1.1036,117.28,1.9558,NA,25.914,7.4562,NA,0.90565,331.07,NA,NA,NA,4.3812,NA,4.7284,10.8395,NA,NA,1.0909,138.5,10.038,7.4023,73.415,NA,6.4418,1.6398,4.5879,1.4658,7.8908,8.6549,15654.57,3.8899,78.8365,1333.21,22.1567,4.6412,1.749,57.462,1.5312,33.754,16.8299
18137,1.1072,117.68,1.9558,NA,25.853,7.457,NA,0.90531,330.26,NA,NA,NA,4.3809,NA,4.7271,10.779,NA,NA,1.088,138.1,10.0365,7.4035,73.675,NA,6.4594,1.6402,4.5908,1.4699,7.9081,8.6876,15718.92,3.8997,79.3415,1340.01,22.2046,4.6696,1.7457,57.793,1.5354,33.886,16.895
18136,1.1083,117.18,1.9558,NA,25.844,7.4578,NA,0.90823,330,NA,NA,NA,4.3874,NA,4.7273,10.7545,NA,NA,1.0872,137.9,10.011,7.4025,74.04,NA,6.425,1.6431,4.5901,1.4754,7.9357,8.6959,15792.82,3.9099,79.5905,1345.47,22.1393,4.6712,1.7458,57.998,1.5393,33.931,17.0319
18135,1.1104,117.43,1.9558,NA,25.814,7.4578,NA,0.90435,328.85,NA,NA,NA,4.3696,NA,4.732,10.705,NA,NA,1.0884,138.7,9.992,7.4003,73.8447,NA,6.47,1.6412,4.6144,1.4689,7.9519,8.711,15821.87,3.9071,79.4225,1346.43,22.1713,4.667,1.7415,58.095,1.5411,33.935,16.9845
18134,1.1116,117.67,1.9558,NA,25.792,7.4564,NA,0.90808,329.23,NA,NA,NA,4.3622,NA,4.7277,10.7515,NA,NA,1.0885,138.3,9.9873,7.3933,73.2819,NA,6.4642,1.643,4.5701,1.4788,7.9429,8.7195,15834.46,3.9083,80.063,1348.82,22.115,4.6748,1.7431,58.327,1.5432,34.004,16.9646
18131,1.1065,117.79,1.9558,NA,25.769,7.4559,NA,0.90453,328.58,NA,NA,NA,4.355,NA,4.7212,10.7165,NA,NA,1.0893,138.1,9.9593,7.394,72.9469,NA,6.3815,1.6396,4.5224,1.4741,7.8439,8.6776,15726.13,3.8924,79.304,1341.19,22.0041,4.6362,1.736,58.008,1.536,33.997,16.8439
18130,1.1083,118.13,1.9558,NA,25.784,7.4558,NA,0.9115,327.79,NA,NA,NA,4.3643,NA,4.7223,10.7188,NA,NA,1.0905,138.3,9.939,7.3928,72.756,NA,6.3875,1.638,4.4717,1.4722,7.8523,8.6889,15777.1,3.9065,79.589,1340.99,21.8622,4.6421,1.738,57.985,1.5361,34.13,16.8177
18129,1.1104,118.24,1.9558,NA,25.794,7.4564,NA,0.91545,327.31,NA,NA,NA,4.3529,NA,4.728,10.6983,NA,NA,1.0875,138.1,9.9263,7.383,73.1897,NA,6.3462,1.6337,4.4621,1.4761,7.8438,8.7072,15808.76,3.916,79.4655,1335.79,21.8446,4.6387,1.7308,57.941,1.5354,34.173,16.8573
18128,1.1076,117.79,1.9558,NA,25.796,7.456,NA,0.91623,327.23,NA,NA,NA,4.3552,NA,4.7305,10.7653,NA,NA,1.086,138.1,9.9638,7.3838,73.836,NA,6.3328,1.6347,4.4959,1.4762,7.818,8.6868,15794.38,3.902,79.441,1337.78,21.9445,4.6263,1.7286,57.964,1.5351,34.086,17.0117
18127,1.1103,118.34,1.9558,NA,25.78,7.4582,NA,0.91583,325.76,NA,NA,NA,4.3702,NA,4.7318,10.7268,NA,NA,1.0884,137.9,9.9658,7.387,74.2984,NA,6.2181,1.6376,4.4355,1.4729,7.8283,8.7095,15805.12,3.9353,79.28,1343.14,21.8458,4.6377,1.7296,58.171,1.5376,34.247,17.0524
18124,1.1076,117.77,1.9558,NA,25.734,7.459,NA,0.91033,324.78,NA,NA,NA,4.3381,NA,4.7293,10.712,NA,NA,1.0854,137.7,9.9653,7.389,73.3855,NA,6.1543,1.632,4.4075,1.473,7.7978,8.6863,15753.39,3.9309,78.804,1338.6,21.6321,4.6281,1.7208,58.012,1.5356,34.208,16.8081
18123,1.115,118.37,1.9558,NA,25.876,7.459,NA,0.91863,326.2,NA,NA,NA,4.3878,NA,4.7231,10.7305,NA,NA,1.0863,137.9,10.0145,7.3858,73.7771,NA,6.2316,1.6442,4.4868,1.4841,7.8463,8.744,15911.05,3.9237,79.5205,1353.11,21.8595,4.6758,1.7311,58.759,1.5483,34.403,17.044
18122,1.1188,118.48,1.9558,NA,25.884,7.4608,NA,0.92673,325.15,NA,NA,NA,4.372,NA,4.7212,10.7313,NA,NA,1.0862,138.1,10.0035,7.3884,73.3476,NA,6.2616,1.6579,4.4702,1.4872,7.8526,8.7774,15937.31,3.9065,79.7425,1358.5,21.8129,4.6861,1.74,58.581,1.553,34.509,17.127
18121,1.1222,118.01,1.9558,NA,25.829,7.4633,NA,0.9283,323.98,NA,NA,NA,4.3372,NA,4.7249,10.7088,NA,NA,1.0853,139.1,10.0078,7.3928,73.6134,NA,6.3141,1.6589,4.4773,1.4889,7.9303,8.8057,16067.1,3.9145,80.1865,1373.2,22.0302,4.7104,1.7417,58.743,1.5576,34.648,17.2289
18120,1.1194,117.69,1.9558,NA,25.831,7.4633,NA,0.92615,324.65,NA,NA,NA,4.3275,NA,4.725,10.7315,NA,NA,1.0876,137.5,10.0003,7.3908,73.4092,NA,6.2161,1.6589,4.466,1.4807,7.9014,8.7825,15951,3.8935,79.746,1364.55,21.9971,4.7022,1.7352,58.424,1.552,34.506,17.2164
18117,1.1198,118.51,1.9558,NA,25.828,7.4631,NA,0.9282,324.78,NA,NA,NA,4.3191,NA,4.7264,10.6972,NA,NA,1.0897,137.3,9.9588,7.3915,73.2133,NA,6.1452,1.6452,4.3994,1.4796,7.9039,8.779,15889.96,3.8951,79.2935,1356.25,21.7803,4.6858,1.7254,58.207,1.5481,34.4,17.006
18116,1.1193,118.64,1.9558,NA,25.789,7.4631,NA,0.92115,325.08,NA,NA,NA,4.3227,NA,4.73,10.753,NA,NA,1.0923,137.3,10.018,7.3814,73.1407,NA,6.1367,1.6483,4.4283,1.4874,7.8873,8.7774,15903.01,3.8948,79.175,1353.16,21.925,4.6843,1.7335,58.347,1.5483,34.413,16.9516
18115,1.1202,118.48,1.9558,NA,25.719,7.4631,NA,0.92353,325.38,NA,NA,NA,4.3174,NA,4.7308,10.7673,NA,NA,1.0921,136.5,9.996,7.3823,73.0455,NA,6.1614,1.6628,4.4438,1.492,7.8957,8.7834,15941.29,3.8996,79.402,1361.74,21.9583,4.6925,1.7411,58.562,1.549,34.485,16.7546
18114,1.1187,119.1,1.9558,NA,25.727,7.4644,NA,0.9183,325.35,NA,NA,NA,4.3119,NA,4.73,10.7267,NA,NA,1.0919,136.5,9.9545,7.384,72.7977,NA,6.1906,1.6467,4.4099,1.4785,7.8521,8.767,15958.26,3.9088,79.215,1357.32,21.8702,4.684,1.7073,58.269,1.5441,34.394,16.5635
18113,1.1182,118.61,1.9558,NA,25.776,7.4658,NA,0.9188,326.99,NA,NA,NA,4.3142,NA,4.7325,10.7603,NA,NA,1.0893,136.3,9.972,7.3805,72.6588,NA,6.199,1.652,4.3805,1.4775,7.8705,8.7638,16006.7,3.9012,79.1529,1359.84,21.8221,4.6724,1.7138,58.191,1.5453,34.435,16.6794
18110,1.1106,118.57,1.9558,NA,25.763,7.466,NA,0.91505,326.96,NA,NA,NA,4.3014,NA,4.7345,10.7223,NA,NA,1.0931,136.3,9.9105,7.3815,72.5055,NA,6.2221,1.6365,4.2958,1.4698,7.7058,8.6924,15772.45,3.8786,77.34,1333.44,21.4542,4.6173,1.7026,57.307,1.529,34.157,16.3271
18109,1.1037,120.18,1.9558,NA,25.742,7.466,NA,0.9115,326.55,NA,NA,NA,4.2979,NA,4.7322,10.6868,NA,NA,1.0988,136.1,9.812,7.383,70.577,NA,6.1516,1.6135,4.2223,1.4602,7.6177,8.6367,15623.97,3.8864,76.272,1313.68,21.2057,4.5734,1.6856,56.502,1.5178,34.099,15.9959
18108,1.1151,121.04,1.9558,NA,25.658,7.4674,NA,0.91623,326.48,NA,NA,NA,4.2912,NA,4.7338,10.6645,NA,NA,1.1041,134.7,9.7778,7.3823,70.8041,NA,6.161,1.6175,4.218,1.4662,7.6743,8.7289,15639.3,3.8951,76.6965,1318.25,21.2005,4.6015,1.6883,56.685,1.5261,34.273,15.8634
18107,1.1154,121,1.9558,NA,25.65,7.4666,NA,0.91653,327.49,NA,NA,NA,4.2912,NA,4.7321,10.6453,NA,NA,1.1038,135.1,9.7368,7.3807,70.5654,NA,6.2005,1.6189,4.2237,1.4691,7.6761,8.7259,15637.91,3.8937,76.7575,1317.25,21.2437,4.601,1.6855,56.701,1.5283,34.36,15.7801
18106,1.1119,120.81,1.9558,NA,25.613,7.4668,NA,0.90443,327.23,NA,NA,NA,4.2806,NA,4.7287,10.5773,NA,NA,1.1037,135.9,9.6935,7.3805,70.63,NA,6.256,1.611,4.2104,1.4645,7.6648,8.6937,15588.84,3.9213,76.474,1316.82,21.2046,4.5866,1.6796,56.72,1.525,34.308,15.8158
18103,1.1138,121.06,1.9558,NA,25.542,7.4663,NA,0.89633,326.45,NA,NA,NA,4.267,NA,4.7263,10.5585,NA,NA,1.1053,135.7,9.6913,7.3845,70.3184,NA,6.2613,1.6082,4.2053,1.468,7.6609,8.7078,15568.7,3.9172,76.74,1317.79,21.2038,4.5904,1.6767,56.81,1.5242,34.411,15.7656
18102,1.1115,120.15,1.9558,NA,25.519,7.4648,NA,0.88963,325.21,NA,NA,NA,4.2472,NA,4.7228,10.4947,NA,NA,1.0989,135.9,9.6058,7.3839,70.1249,NA,6.3011,1.5943,4.1771,1.4591,7.6393,8.6851,15535.99,3.9187,76.675,1312.16,21.1145,4.5733,1.6596,56.797,1.5179,34.306,15.4679
18101,1.114,120.41,1.9558,NA,25.542,7.4649,NA,0.89143,325.75,NA,NA,NA,4.2547,NA,4.719,10.5293,NA,NA,1.0982,135.9,9.6355,7.386,70.3192,NA,6.382,1.596,4.1948,1.4627,7.6588,8.7038,15568.15,3.924,76.8285,1311.47,21.3211,4.5831,1.6613,56.964,1.5196,34.428,15.5004
18100,1.1173,120.82,1.9558,NA,25.549,7.4659,NA,0.8983,325.5,NA,NA,NA,4.2497,NA,4.7207,10.5695,NA,NA,1.0985,139.9,9.681,7.3863,70.5611,NA,6.3534,1.5898,4.1878,1.4691,7.6856,8.7266,15598.63,3.9509,77.015,1317.02,21.3081,4.6016,1.6605,57.128,1.5238,34.519,15.4992
18099,1.1215,121.03,1.9558,NA,25.534,7.466,NA,0.89968,324.95,NA,NA,NA,4.248,NA,4.7225,10.544,NA,NA,1.1007,139.9,9.6275,7.3875,70.6525,NA,6.3722,1.5912,4.1983,1.4665,7.7168,8.7585,15639.32,3.9622,77.3085,1320.34,21.3416,4.6127,1.6543,57.321,1.526,34.593,15.5802
18096,1.1226,120.93,1.9558,NA,25.546,7.4662,NA,0.89635,325.36,NA,NA,NA,4.2571,NA,4.7309,10.5195,NA,NA,1.1033,140.3,9.6138,7.388,70.737,NA,6.3356,1.5913,4.1889,1.4655,7.7217,8.7621,15662.52,3.97,77.2545,1319.12,21.3542,4.6107,1.6582,57.283,1.5259,34.57,15.6369
18095,1.1216,120.89,1.9558,NA,25.586,7.4672,NA,0.89853,326.46,NA,NA,NA,4.2596,NA,4.7325,10.504,NA,NA,1.1064,141.1,9.6438,7.3875,70.6478,NA,6.3852,1.5944,4.2164,1.465,7.7168,8.7654,15669.87,3.9742,77.2775,1321.3,21.3786,4.6143,1.664,57.324,1.5261,34.635,15.6932
18094,1.1215,121.42,1.9558,NA,25.603,7.4669,NA,0.9034,326.68,NA,NA,NA,4.2641,NA,4.7336,10.5168,NA,NA,1.1095,141.5,9.622,7.3895,70.4625,NA,6.3797,1.6009,4.2183,1.4654,7.7131,8.7636,15678.57,3.9731,77.2335,1324.68,21.3942,4.6144,1.6679,57.342,1.5273,34.705,15.6611
18093,1.1223,121.13,1.9558,NA,25.575,7.4678,NA,0.9026,325.85,NA,NA,NA,4.2555,NA,4.7316,10.5405,NA,NA,1.1075,141.7,9.5933,7.3905,70.3975,NA,6.4002,1.5955,4.221,1.4643,7.7187,8.7736,15644.86,3.9793,77.087,1322.95,21.3118,4.6069,1.6693,57.114,1.5234,34.662,15.5709
18092,1.1269,121.62,1.9558,NA,25.569,7.4669,NA,0.89873,325.66,NA,NA,NA,4.2622,NA,4.7333,10.5563,NA,NA,1.1071,141.7,9.6223,7.3935,70.5998,NA,6.4258,1.6023,4.21,1.4684,7.7484,8.8201,15712,3.987,77.2205,1329,21.3466,4.6299,1.6751,57.506,1.5283,34.816,15.6215
18089,1.1253,121.83,1.9558,NA,25.59,7.4673,NA,0.89788,325.78,NA,NA,NA,4.2675,NA,4.7322,10.5515,NA,NA,1.1087,141.9,9.6208,7.3938,70.9895,NA,6.4331,1.6102,4.2271,1.4667,7.7432,8.8033,15794.71,3.9964,77.242,1326.69,21.467,4.6284,1.6871,57.559,1.5308,34.789,15.7072
18088,1.1285,121.94,1.9558,NA,25.605,7.4673,NA,0.8979,325.83,NA,NA,NA,4.2681,NA,4.734,10.5808,NA,NA,1.1114,141.9,9.6323,7.394,70.9968,NA,6.3917,1.6154,4.2169,1.4735,7.7477,8.8264,15872.35,4.0025,77.1495,1324.03,21.5886,4.6443,1.6889,57.803,1.5288,34.549,15.65
18087,1.122,122.2,1.9558,NA,25.565,7.4637,NA,0.89928,325.9,NA,NA,NA,4.2738,NA,4.7335,10.6093,NA,NA,1.1133,141.9,9.693,7.3935,71.2695,NA,6.4398,1.621,4.2585,1.4713,7.7227,8.7692,15853.86,4.008,76.951,1325.21,21.5421,4.6434,1.6997,57.756,1.527,34.586,15.8875
18086,1.1205,121.93,1.9558,NA,25.543,7.4634,NA,0.89975,325.46,NA,NA,NA,4.263,NA,4.7265,10.6338,NA,NA,1.1137,141.9,9.6983,7.3954,71.4007,NA,6.3843,1.6164,4.265,1.4706,7.7155,8.7508,15832.67,3.9974,76.781,1325.05,21.1827,4.641,1.6937,57.529,1.525,34.551,15.8712
18085,1.1215,121.8,1.9558,NA,25.509,7.4631,NA,0.89625,324.66,NA,NA,NA,4.253,NA,4.72,10.5973,NA,NA,1.1127,141.7,9.684,7.3955,71.5025,NA,6.4304,1.6058,4.2752,1.4642,7.7173,8.7482,15824.37,4.0095,76.8955,1322.07,21.2581,4.6436,1.6888,57.58,1.5247,34.514,15.8813
18082,1.126,121.77,1.9558,NA,25.471,7.4635,NA,0.89703,323.41,NA,NA,NA,4.2449,NA,4.7246,10.5575,NA,NA,1.1126,141.7,9.6325,7.3975,71.5048,NA,6.3135,1.6057,4.2895,1.4712,7.7425,8.7758,15899.68,4.0124,77.1095,1318.43,21.3872,4.6566,1.6912,57.664,1.5282,34.529,15.8865
